pair_id,role,is_pair,designated_target,scored_target,phase_bin,source_terminal_index,donor_terminal_index,relation_value,relation_velocity,target,mu_temporal,mu_cross,temporal_residual,cross_residual,disagreement,temporal_residual_tail,temporal_residual_reliability_feature,temporal_residual_reliability_stratum,cross_residual_tail,cross_residual_reliability_feature,cross_residual_reliability_stratum,disagreement_tail,disagreement_reliability_feature,disagreement_reliability_stratum,temporal_residual_tail_exceeds,cross_residual_tail_exceeds,disagreement_tail_exceeds,source_selection_block
target_1_phase_2_pair_03,target_omission_break,True,1,1,2,1391,1199,-0.4713967442512512,0.028860805556178093,-1.738952875137329,-1.2886061668395996,1.509315848350525,0.20281215767460026,10.551249699989413,7.828367603085567,0.6874491594453075,0.7756924217302296,2.0,5.683579767338681,0.663291932898021,0.0,4.941642422609305,1.0206149721502724,1.0,False,False,True,3
target_1_phase_2_pair_03,target_spike,True,1,1,2,1391,1199,-0.4713967442512512,0.028860805556178093,4.941436290740967,0.9151396155357361,1.509315848350525,16.211064916768695,11.779450731074363,0.3530453956419741,5.298317366548036,0.735615753455408,1.0,5.683579767338681,0.663291932898021,0.0,1.252762968495368,0.9904982205836417,1.0,True,False,False,3
target_1_phase_2_drift_00,normal_relation_drift_control,False,1,1,2,800,-1,-2.205602220366155e-15,0.03272492438554764,-1.2417397499084473,-0.728540301322937,-1.2043631076812744,0.2633736740284718,0.0013970133841780807,0.22640734305072385,0.8080771472339223,0.8448099386225217,2.0,0.03670136685042793,0.7544790521005761,1.0,0.6592456288842639,1.1326705048044523,2.0,False,False,False,-1
target_1_phase_2_drift_01,normal_relation_drift_control,False,1,1,2,1184,-1,-1.715743479332088e-15,0.03272492438554764,-0.14696840941905975,0.15536203980445862,0.5963035821914673,0.09140370052769442,0.5524532535126794,0.19442944380263416,0.498722601594747,0.5657621473598488,0.0,3.285684494540311,0.6962064475539519,0.0,0.7369498032183383,0.8971010115928534,0.0,False,False,False,-1
target_1_phase_2_drift_02,normal_relation_drift_control,False,1,1,2,416,-1,8.572527703398379e-16,0.03272492438554764,1.1404917240142822,0.2723626494407654,0.8105223178863525,0.7536480901198708,0.1088798089804186,0.2896158287414643,1.6682784124570338,0.7680899448269815,2.0,1.001448540214462,0.7025467321506633,0.0,1.0704414117014134,1.0409294280593144,1.0,False,False,False,-1
target_1_phase_2_drift_03,normal_relation_drift_control,False,1,1,2,608,-1,1.1021821408568715e-15,0.03272492438554764,0.3454253375530243,0.09795262664556503,0.3073422908782959,0.061242742643886905,0.0014503184440295414,0.04384403148749577,0.32158362412746233,0.6931192025429254,1.0,0.10008345855698253,0.8009243141136002,2.0,0.2972515234679316,1.0591949706603039,1.0,False,False,False,-1
target_1_phase_3_pair_00,coherent_control,True,1,1,3,281,89,-0.9569403529167175,0.009499544277787209,1.937426209449768,2.023397207260132,2.2349660396575928,0.007391012464509572,0.08852995056010116,0.04476137084202492,0.1608396679780549,1.0102765626201127,2.0,0.8472978603872037,0.8209741925772593,2.0,0.2838579760133775,1.301790059056142,2.0,False,False,False,0
target_1_phase_3_pair_00,unsupported_target_break,True,1,1,3,281,89,-0.9569403529167175,0.009499544277787209,1.937426209449768,2.023397207260132,-1.8841434717178345,0.007391012464509572,14.604394828019451,15.268874157867586,0.1608396679780549,1.0102765626201127,2.0,5.241747015059643,0.8123509019879739,2.0,5.159055299214529,1.2963690527547258,2.0,False,True,True,0
target_1_phase_3_pair_00,target_omission_break,True,1,1,3,281,89,-0.9569403529167175,0.009499544277787209,-2.833005666732788,-0.9343670606613159,2.2349660396575928,3.604828556465023,25.68433721677343,10.044672300777066,4.0661736852554045,0.8630950922750369,2.0,5.241747015059643,0.8209741925772593,2.0,5.159055299214529,1.1911892222426868,2.0,True,True,True,0
target_1_phase_3_pair_00,target_spike,True,1,1,3,281,89,-0.9569403529167175,0.009499544277787209,5.0568413734436035,2.023397207260132,2.2349660396575928,9.201783509352538,7.9629803994299095,0.04476137084202492,5.1647859739235145,1.0102765626201127,2.0,5.241747015059643,0.8209741925772593,2.0,0.2838579760133775,1.301790059056142,2.0,True,True,False,0
