level,descriptor,target,removed_item,removed_group,n,full_rho,loo_rho,absolute_shift,sign_flip
paper,residual_energy_over_raw,delta_auc_pr,Genesis,Genesis,12,0.2517482517482518,0.39090909090909093,0.13916083916083916,False
paper,residual_energy_over_raw,delta_auc_pr,GECCO,GECCO,12,0.2517482517482518,0.14545454545454548,0.1062937062937063,False
paper,residual_energy_over_raw,delta_auc_pr,CalIt2,CalIt2,12,0.2517482517482518,0.28181818181818186,0.030069930069930084,False
paper,residual_energy_over_raw,delta_auc_pr,NYC,NYC,12,0.2517482517482518,0.30000000000000004,0.04825174825174827,False
paper,residual_energy_over_raw,delta_auc_pr,MSL,MSL,12,0.2517482517482518,0.20000000000000004,0.05174825174825173,False
paper,residual_energy_over_raw,delta_auc_pr,ASD,ASD,12,0.2517482517482518,0.3545454545454546,0.10279720279720284,False
paper,residual_energy_over_raw,delta_auc_pr,CICIDS,CICIDS,12,0.2517482517482518,0.26363636363636367,0.011888111888111896,False
paper,residual_energy_over_raw,delta_auc_pr,Creditcard,Creditcard,12,0.2517482517482518,0.20000000000000004,0.05174825174825173,False
paper,residual_energy_over_raw,delta_auc_pr,SMAP,SMAP,12,0.2517482517482518,0.39090909090909093,0.13916083916083916,False
paper,residual_energy_over_raw,delta_auc_pr,SMD,SMD,12,0.2517482517482518,0.23636363636363636,0.015384615384615413,False
paper,residual_energy_over_raw,delta_auc_pr,SWAT,SWAT,12,0.2517482517482518,0.05454545454545456,0.1972027972027972,False
paper,residual_energy_over_raw,delta_auc_roc,PSM,PSM,12,-0.25874125874125875,-0.19090909090909092,0.06783216783216783,False
paper,residual_energy_over_raw,delta_auc_roc,Genesis,Genesis,12,-0.25874125874125875,-0.20000000000000004,0.05874125874125871,False
paper,residual_energy_over_raw,delta_auc_roc,GECCO,GECCO,12,-0.25874125874125875,-0.23636363636363636,0.02237762237762239,False
paper,residual_energy_over_raw,delta_auc_roc,CalIt2,CalIt2,12,-0.25874125874125875,-0.29090909090909095,0.0321678321678322,False
paper,residual_energy_over_raw,delta_auc_roc,NYC,NYC,12,-0.25874125874125875,-0.26363636363636367,0.004895104895104918,False
paper,residual_energy_over_raw,delta_auc_roc,MSL,MSL,12,-0.25874125874125875,-0.28181818181818186,0.023076923076923106,False
paper,residual_energy_over_raw,delta_auc_roc,ASD,ASD,12,-0.25874125874125875,-0.26363636363636367,0.004895104895104918,False
paper,residual_energy_over_raw,delta_auc_roc,CICIDS,CICIDS,12,-0.25874125874125875,-0.14545454545454548,0.11328671328671328,False
paper,residual_energy_over_raw,delta_auc_roc,Creditcard,Creditcard,12,-0.25874125874125875,-0.28181818181818186,0.023076923076923106,False
paper,residual_energy_over_raw,delta_auc_roc,SMAP,SMAP,12,-0.25874125874125875,-0.14545454545454548,0.11328671328671328,False
paper,residual_energy_over_raw,delta_auc_roc,SMD,SMD,12,-0.25874125874125875,-0.3272727272727273,0.06853146853146858,False
paper,residual_energy_over_raw,delta_auc_roc,SWAT,SWAT,12,-0.25874125874125875,-0.43636363636363645,0.1776223776223777,False
paper,trend_over_residual_energy,delta_auc_pr,PSM,PSM,12,-0.18181818181818185,-0.10000000000000002,0.08181818181818183,False
paper,trend_over_residual_energy,delta_auc_pr,Genesis,Genesis,12,-0.18181818181818185,-0.30000000000000004,0.1181818181818182,False
paper,trend_over_residual_energy,delta_auc_pr,GECCO,GECCO,12,-0.18181818181818185,-0.10000000000000002,0.08181818181818183,False
paper,trend_over_residual_energy,delta_auc_pr,CalIt2,CalIt2,12,-0.18181818181818185,-0.19090909090909092,0.009090909090909066,False
paper,trend_over_residual_energy,delta_auc_pr,NYC,NYC,12,-0.18181818181818185,-0.21818181818181823,0.036363636363636376,False
paper,trend_over_residual_energy,delta_auc_pr,MSL,MSL,12,-0.18181818181818185,-0.16363636363636366,0.018181818181818188,False
paper,trend_over_residual_energy,delta_auc_pr,ASD,ASD,12,-0.18181818181818185,-0.26363636363636367,0.08181818181818182,False
paper,trend_over_residual_energy,delta_auc_pr,CICIDS,CICIDS,12,-0.18181818181818185,-0.18181818181818182,2.7755575615628914e-17,False
paper,trend_over_residual_energy,delta_auc_pr,Creditcard,Creditcard,12,-0.18181818181818185,-0.11818181818181818,0.06363636363636367,False
paper,trend_over_residual_energy,delta_auc_pr,SMAP,SMAP,12,-0.18181818181818185,-0.36363636363636365,0.1818181818181818,False
paper,trend_over_residual_energy,delta_auc_pr,SMD,SMD,12,-0.18181818181818185,-0.15454545454545454,0.02727272727272731,False
paper,trend_over_residual_energy,delta_auc_pr,SWAT,SWAT,12,-0.18181818181818185,0.0,0.18181818181818185,True
paper,trend_over_residual_energy,delta_auc_roc,PSM,PSM,12,0.3356643356643357,0.28181818181818186,0.05384615384615382,False
paper,trend_over_residual_energy,delta_auc_roc,Genesis,Genesis,12,0.3356643356643357,0.30000000000000004,0.035664335664335634,False
paper,trend_over_residual_energy,delta_auc_roc,GECCO,GECCO,12,0.3356643356643357,0.28181818181818186,0.05384615384615382,False
paper,trend_over_residual_energy,delta_auc_roc,CalIt2,CalIt2,12,0.3356643356643357,0.39090909090909093,0.05524475524475525,False
paper,trend_over_residual_energy,delta_auc_roc,NYC,NYC,12,0.3356643356643357,0.3454545454545455,0.009790209790209836,False
paper,trend_over_residual_energy,delta_auc_roc,MSL,MSL,12,0.3356643356643357,0.3272727272727273,0.008391608391608352,False
paper,trend_over_residual_energy,delta_auc_roc,ASD,ASD,12,0.3356643356643357,0.36363636363636365,0.02797202797202797,False
paper,trend_over_residual_energy,delta_auc_roc,CICIDS,CICIDS,12,0.3356643356643357,0.24545454545454545,0.09020979020979022,False
paper,trend_over_residual_energy,delta_auc_roc,Creditcard,Creditcard,12,0.3356643356643357,0.36363636363636365,0.02797202797202797,False
paper,trend_over_residual_energy,delta_auc_roc,SMAP,SMAP,12,0.3356643356643357,0.20000000000000004,0.13566433566433564,False
paper,trend_over_residual_energy,delta_auc_roc,SMD,SMD,12,0.3356643356643357,0.4090909090909091,0.07342657342657344,False
paper,trend_over_residual_energy,delta_auc_roc,SWAT,SWAT,12,0.3356643356643357,0.4727272727272727,0.13706293706293704,False
