pair_id,role,is_pair,designated_target,scored_target,phase_bin,source_terminal_index,donor_terminal_index,relation_value,relation_velocity,target,mu_temporal,mu_cross,temporal_residual,cross_residual,disagreement,temporal_residual_tail,temporal_residual_reliability_feature,temporal_residual_reliability_stratum,cross_residual_tail,cross_residual_reliability_feature,cross_residual_reliability_stratum,disagreement_tail,disagreement_reliability_feature,disagreement_reliability_stratum,temporal_residual_tail_exceeds,cross_residual_tail_exceeds,disagreement_tail_exceeds
target_0_phase_1_pair_01,target_spike,True,0,0,1,576,965,0.8660253882408142,0.01636246219277382,3.282409191131592,-0.4630807638168335,-0.1577254980802536,14.028695002619557,11.83452667991868,0.09324183831305732,5.176149732573829,0.5621665386711167,1.0,4.983606621708336,0.6366261151444957,0.0,0.415221283053529,0.8493079698704333,0.0,True,True,False
target_0_phase_1_pair_02,coherent_control,True,0,0,1,984,1177,0.258819043636322,0.03160984814167023,0.20488575100898743,1.0558637380599976,0.614175021648407,0.7241635344453892,0.16751770706054803,0.19508892220531848,1.8073604096705347,0.6324188201804599,2.0,1.85745472849345,0.6914784927490953,1.0,0.7928465407830334,0.9370678044053192,1.0,False,False,False
target_0_phase_1_pair_02,unsupported_target_break,True,0,0,1,984,1177,0.258819043636322,0.03160984814167023,0.20488575100898743,1.0558637380599976,3.1874122619628906,0.7241635344453892,8.895464388542862,4.543499109752602,1.8073604096705347,0.6324188201804599,2.0,5.846438775057725,0.695551618529396,1.0,5.6131281063880705,0.94007745327569,1.0,False,True,True
target_0_phase_1_pair_02,target_omission_break,True,0,0,1,984,1177,0.258819043636322,0.03160984814167023,3.6460134983062744,1.8823190927505493,0.614175021648407,3.1106179561885625,9.192044548543098,1.6081893850715154,5.777652323222656,0.7083161119358266,2.0,5.846438775057725,0.6914784927490953,1.0,3.5881378843124043,0.9898758610868573,2.0,True,True,True
target_0_phase_1_pair_02,target_spike,True,0,0,1,984,1177,0.258819043636322,0.03160984814167023,3.228283166885376,1.0558637380599976,0.614175021648407,4.719406174737983,6.833561394994266,0.19508892220531848,5.777652323222656,0.6324188201804599,2.0,5.846438775057725,0.6914784927490953,1.0,0.7928465407830334,0.9370678044053192,1.0,True,True,False
target_0_phase_1_pair_03,coherent_control,True,0,0,1,1535,565,0.8819212913513184,0.015426422469317913,-0.36820748448371887,-1.073893427848816,-0.027334801852703094,0.49799265066308696,0.1161941857640652,1.0952849576468715,1.4871928820742655,0.6395518979264531,2.0,1.4156219762144107,0.7340161082207423,1.0,2.814947996078923,0.973553428050486,2.0,False,False,False
target_0_phase_1_pair_03,unsupported_target_break,True,0,0,1,1535,565,0.8819212913513184,0.015426422469317913,-0.36820748448371887,-1.073893427848816,-1.7857651710510254,0.49799265066308696,2.009469794746054,0.5067613787697525,1.4871928820742655,0.6395518979264531,2.0,5.846438775057725,0.6801285393254097,1.0,1.4699933799965375,0.9335959833601705,1.0,False,True,False
target_0_phase_1_pair_03,target_omission_break,True,0,0,1,1535,565,0.8819212913513184,0.015426422469317913,-1.7757898569107056,-0.7201637029647827,-0.027334801852703094,1.1143465768946612,3.0570950795578824,0.4800118862161718,2.342936388517613,0.5206377556815217,1.0,5.846438775057725,0.7340161082207423,1.0,1.3936204012119635,0.8999129512172921,1.0,False,True,False
target_0_phase_1_pair_03,target_spike,True,0,0,1,1535,565,0.8819212913513184,0.015426422469317913,-3.3916049003601074,-1.073893427848816,-0.027334801852703094,5.371786469810459,11.31831329571102,1.0952849576468715,5.777652323222656,0.6395518979264531,2.0,5.846438775057725,0.7340161082207423,1.0,2.814947996078923,0.973553428050486,2.0,True,True,False
target_0_phase_1_drift_00,normal_relation_drift_control,False,0,0,1,992,-1,5.144754454812321e-15,0.03272492438554764,-0.24977178871631622,-0.38485509157180786,0.01782548427581787,0.018247498710348475,0.07160830051282674,0.16215164616497546,0.17553350234295562,0.6058149571337318,2.0,1.0181250377554232,0.711717350028384,1.0,0.7152883064371588,0.9346407591253285,1.0,False,False,False
target_0_phase_1_drift_01,normal_relation_drift_control,False,0,0,1,224,-1,2.3886801333439364e-15,0.03272492438554764,1.0089770555496216,0.8345600962638855,1.4641730785369873,0.03042127568648212,0.20720341934351438,0.3964125074468292,0.2601994267579489,0.690236113526892,2.0,2.211017899468555,0.6470378615070689,0.0,1.2367626271489267,0.9460887308494639,2.0,False,False,False
target_0_phase_1_drift_02,normal_relation_drift_control,False,0,0,1,1376,-1,5.63461308996727e-15,0.03272492438554764,-2.3980555534362793,-2.071254014968872,-2.3240456581115723,0.10679924554466425,0.005477464605974092,0.06390361484278628,0.5572964981443318,0.6548208024431204,2.0,0.2224212688703858,0.6973002340033043,1.0,0.3826850797763444,0.9565656797383623,2.0,False,False,False
target_0_phase_1_drift_03,normal_relation_drift_control,False,0,0,1,799,-1,0.03271908313035965,0.03270740061998367,0.9398584365844727,0.906133770942688,0.547326385974884,0.0011373530726501713,0.15408141075576864,0.12874273950743387,0.032435275753153844,0.500437207209226,0.0,1.7255100836868544,0.6535478928982424,0.0,0.5238551240563246,0.8231416929490951,0.0,False,False,False
target_0_phase_2_pair_00,coherent_control,True,0,0,2,32,1006,3.6739402930577075e-16,0.03272492438554764,0.3161740005016327,0.36109137535095215,0.2540891170501709,0.002017570563354276,0.0038545327531815943,0.01144948328146711,0.05465841253786408,0.3449163606147665,0.0,0.23001643060197186,0.6668119886640519,0.0,0.146092618497496,0.7507366542575654,0.0,False,False,False
target_0_phase_2_pair_00,unsupported_target_break,True,0,0,2,32,1006,3.6739402930577075e-16,0.03272492438554764,0.3161740005016327,0.36109137535095215,-2.824049472808838,0.002017570563354276,9.861003462330075,10.145122222616067,0.05465841253786408,0.3449163606147665,0.0,5.846438775057725,0.6868124444840216,1.0,4.634728988229636,0.7685561981519977,0.0,False,True,True
target_0_phase_2_pair_00,target_omission_break,True,0,0,2,32,1006,3.6739402930577075e-16,0.03272492438554764,-2.9241158962249756,-1.7139545679092407,0.2540891170501709,1.4644904405509038,10.100987106407274,3.87319594590862,2.9789251552376097,0.5580509878275832,1.0,4.983606621708336,0.6668119886640519,0.0,4.634728988229636,0.8695166089508866,0.0,False,True,True
target_0_phase_2_pair_00,target_spike,True,0,0,2,32,1006,3.6739402930577075e-16,0.03272492438554764,3.339571237564087,0.36109137535095215,0.2540891170501709,8.871342289609174,9.520199916011052,0.01144948328146711,4.543294782270004,0.3449163606147665,0.0,4.983606621708336,0.6668119886640519,0.0,0.146092618497496,0.7507366542575654,0.0,True,True,False
target_0_phase_2_pair_01,coherent_control,True,0,0,2,449,270,-0.8819212913513184,0.015426422469317913,-0.8128748536109924,-1.2000280618667603,-1.08807373046875,0.14988760666273393,0.07573442182377121,0.012533772318775505,0.8297227155656961,0.47877224441808014,0.0,1.0589470322756782,0.7082259968156397,1.0,0.146092618497496,0.8548724610084433,0.0,False,False,False
target_0_phase_2_pair_01,unsupported_target_break,True,0,0,2,449,270,-0.8819212913513184,0.015426422469317913,-0.8128748536109924,-1.2000280618667603,-2.9946045875549316,0.14988760666273393,4.759944631975092,3.220504906551028,0.8297227155656961,0.47877224441808014,0.0,4.624972813284271,0.7727602565743478,2.0,5.6131281063880705,0.9090551557336759,1.0,False,True,True
target_0_phase_2_pair_01,target_omission_break,True,0,0,2,449,270,-0.8819212913513184,0.015426422469317913,-2.6317758560180664,-1.817578673362732,-1.08807373046875,0.6629170522438841,2.3830162524254774,0.5321774617067518,1.7749523509116738,0.5670800369252166,1.0,5.846438775057725,0.7082259968156397,1.0,1.5355906624823508,0.9072837653372904,1.0,False,True,False
target_0_phase_2_pair_01,target_spike,True,0,0,2,449,270,-0.8819212913513184,0.015426422469317913,-3.8362722396850586,-1.2000280618667603,-1.08807373046875,6.949783365080876,7.552595046058741,0.012533772318775505,4.543294782270004,0.47877224441808014,0.0,5.846438775057725,0.7082259968156397,1.0,0.146092618497496,0.8548724610084433,0.0,True,True,False
target_0_phase_2_pair_02,coherent_control,True,0,0,2,1008,1201,-0.5,0.028340615332126617,-1.2546401023864746,-1.799127221107483,-2.110046148300171,0.2964662224531054,0.7317195033857047,0.09667057928665201,0.9864949905474035,0.5771297451518856,1.0,4.983606621708336,0.6583554809454674,0.0,0.5255317711556861,0.8755059577353075,1.0,False,True,False
target_0_phase_2_pair_02,unsupported_target_break,True,0,0,2,1008,1201,-0.5,0.028340615332126617,-1.2546401023864746,-1.799127221107483,2.1095714569091797,0.2964662224531054,11.317919415698498,15.277925355529206,0.9864949905474035,0.5771297451518856,1.0,5.846438775057725,0.6951899420440215,1.0,5.6131281063880705,0.9035307400737678,1.0,False,True,True
target_0_phase_2_pair_02,target_omission_break,True,0,0,2,1008,1201,-0.5,0.028340615332126617,1.4696367979049683,1.0585674047470093,-2.110046148300171,0.16897804599125266,12.814129995351905,10.040111848554275,0.7406997208090274,0.6258170669009254,2.0,4.983606621708336,0.6583554809454674,0.0,5.6131281063880705,0.9083385605133226,1.0,False,True,True
target_0_phase_2_pair_02,target_spike,True,0,0,2,1008,1201,-0.5,0.028340615332126617,-4.2780375480651855,-1.799127221107483,-2.110046148300171,6.144996409097544,4.700186709455068,0.09667057928665201,5.176149732573829,0.5771297451518856,1.0,4.983606621708336,0.6583554809454674,0.0,0.5255317711556861,0.8755059577353075,1.0,True,True,False
target_0_phase_2_pair_03,coherent_control,True,0,0,2,1423,270,-0.9994645714759827,0.0010707294568419456,0.6180855631828308,0.19733001291751862,0.4434204697608948,0.17703523307906566,0.030507894860093643,0.060560512949381584,0.9323768696257794,0.45197512508319054,0.0,0.6099968122277751,0.6996880105801858,1.0,0.330663895025466,0.8329734844781219,0.0,False,False,False
target_0_phase_2_pair_03,unsupported_target_break,True,0,0,2,1423,270,-0.9994645714759827,0.0010707294568419456,0.6180855631828308,0.19733001291751862,-2.9946045875549316,0.17703523307906566,13.051530125237637,10.18844649369322,0.9323768696257794,0.45197512508319054,0.0,4.624972813284271,0.7727602565743478,2.0,5.6131281063880705,0.89523177324915,1.0,False,True,True
target_0_phase_2_pair_03,target_omission_break,True,0,0,2,1423,270,-0.9994645714759827,0.0010707294568419456,-2.6317758560180664,-1.817578673362732,0.4434204697608948,0.6629170522438841,9.456832442084423,5.112117125205774,1.7749523509116738,0.5670800369252166,1.0,5.846438775057725,0.6996880105801858,1.0,5.6131281063880705,0.9006348207951784,1.0,False,True,True
target_0_phase_2_pair_03,target_spike,True,0,0,2,1423,270,-0.9994645714759827,0.0010707294568419456,3.6414828300476074,0.19733001291751862,0.4434204697608948,11.862188627745127,10.22760286028262,0.060560512949381584,4.543294782270004,0.45197512508319054,0.0,5.846438775057725,0.6996880105801858,1.0,0.330663895025466,0.8329734844781219,0.0,True,True,False
target_0_phase_2_drift_00,normal_relation_drift_control,False,0,0,2,800,-1,-2.205602220366155e-15,0.03272492438554764,0.5529261231422424,0.6847478747367859,0.5682232975959778,0.01737697419345352,0.00023400354626801345,0.013577977077844139,0.19948936041632004,0.5024491227384381,0.0,0.06362569588021155,0.6522450619582729,0.0,0.146092618497496,0.8233339187653921,0.0,False,False,False
target_0_phase_2_drift_01,normal_relation_drift_control,False,0,0,2,1184,-1,-1.715743479332088e-15,0.03272492438554764,0.5633313059806824,0.15784811973571777,0.5162431597709656,0.16441661432736865,0.0022172935134676663,0.12844700472186688,0.7214065178743485,0.7256244297030994,2.0,0.1714222663359189,0.6673415734470968,0.0,0.5924056107584135,0.9858375062010954,2.0,False,False,False
target_0_phase_2_drift_02,normal_relation_drift_control,False,0,0,2,416,-1,8.572527703398379e-16,0.03272492438554764,0.9343770742416382,1.3284472227096558,0.880368173122406,0.15529128191360542,0.0029169614001069988,0.20077483467901303,0.6839021224158941,0.6377885597776749,2.0,0.1823215567939546,0.7798827467576867,2.0,0.8051863750370767,1.0074677889012604,2.0,False,False,False
target_0_phase_2_drift_03,normal_relation_drift_control,False,0,0,2,608,-1,1.1021821408568715e-15,0.03272492438554764,-1.5936777591705322,-0.7447729110717773,-1.4507951736450195,0.7206394411255701,0.02041543324645545,0.49846743524904014,1.978345424808467,0.39611500611485473,0.0,0.5891574670358977,0.6689075117032857,0.0,1.8015156441734197,0.7773958819561965,0.0,False,False,False
target_0_phase_3_pair_00,coherent_control,True,0,0,3,80,670,-1.0,1.4026764690496482e-17,-0.43333983421325684,-0.06614209711551666,-0.6226617097854614,0.1348341781297011,0.03584277257017732,0.30971407928630534,0.6222728409732882,0.5188385759086461,1.0,0.6737290947028438,0.7827345931883877,2.0,1.09133952933903,0.9390776917937634,1.0,False,False,False
target_0_phase_3_pair_00,unsupported_target_break,True,0,0,3,80,670,-1.0,1.4026764690496482e-17,-0.43333983421325684,-0.06614209711551666,1.920485258102417,0.1348341781297011,5.54049256521489,3.9466882485002017,0.6222728409732882,0.5188385759086461,1.0,4.624972813284271,0.7626261788113322,2.0,5.6131281063880705,0.9223839528413783,1.0,False,True,True
target_0_phase_3_pair_00,target_omission_break,True,0,0,3,80,670,-1.0,1.4026764690496482e-17,2.7555134296417236,1.6428139209747314,-0.6226617097854614,1.2381001965877658,11.412067272643881,5.132379833568294,2.5370924029585704,0.5522526358263116,1.0,4.624972813284271,0.7827345931883877,2.0,5.37989735354046,0.957943848641923,2.0,False,True,True
target_0_phase_3_pair_00,target_spike,True,0,0,3,80,670,-1.0,1.4026764690496482e-17,-3.4567370414733887,-0.06614209711551666,-0.6226617097854614,11.496134076705161,8.031982985682035,0.30971407928630534,5.176149732573829,0.5188385759086461,1.0,4.624972813284271,0.7827345931883877,2.0,1.09133952933903,0.9390776917937634,1.0,True,True,False
target_0_phase_3_pair_01,coherent_control,True,0,0,3,494,670,-0.5555702447891235,0.027209779247641563,-0.6714397072792053,-0.8094656467437744,-0.8872010707855225,0.01905115996507689,0.04655296598210512,0.00604279615095038,0.18666534271179983,0.612718284387065,2.0,0.8183103235139514,0.8157055428226204,2.0,0.1120391944771314,1.0201956815306434,2.0,False,False,False
target_0_phase_3_pair_01,unsupported_target_break,True,0,0,3,494,670,-0.5555702447891235,0.027209779247641563,-0.6714397072792053,-0.8094656467437744,1.920485258102417,0.01905115996507689,6.718075026168524,7.452631942870539,0.18666534271179983,0.612718284387065,2.0,4.624972813284271,0.7626261788113322,2.0,5.37989735354046,0.978275209044266,2.0,False,True,True
target_0_phase_3_pair_01,target_omission_break,True,0,0,3,494,670,-0.5555702447891235,0.027209779247641563,2.7555134296417236,1.6428139209747314,-0.8872010707855225,1.2381001965877658,13.269368931622921,6.400975858531638,2.5370924029585704,0.5522526358263116,1.0,4.624972813284271,0.8157055428226204,2.0,5.37989735354046,0.9850677673991036,2.0,False,True,True
target_0_phase_3_pair_01,target_spike,True,0,0,3,494,670,-0.5555702447891235,0.027209779247641563,-3.6948370933532715,-0.8094656467437744,-0.8872010707855225,8.325368384909382,7.88282003522005,0.00604279615095038,5.777652323222656,0.612718284387065,2.0,4.624972813284271,0.8157055428226204,2.0,0.1120391944771314,1.0201956815306434,2.0,True,True,False
target_0_phase_3_pair_02,coherent_control,True,0,0,3,1055,99,-0.8819212913513184,0.015426422469317913,-0.10444221645593643,-0.3286692500114441,0.04403837025165558,0.05027776257710276,0.02204648462903075,0.1389109702021829,0.3091882776727445,0.4757475751424709,0.0,0.5645298027378518,0.8297825056415808,2.0,0.661398482245365,0.9564908582536277,2.0,False,False,False
target_0_phase_3_pair_02,unsupported_target_break,True,0,0,3,1055,99,-0.8819212913513184,0.015426422469317913,-0.10444221645593643,-0.3286692500114441,-2.473782539367676,0.05027776257710276,5.613773565775506,4.601511024172712,0.3091882776727445,0.4757475751424709,0.0,4.624972813284271,0.8113987419693779,2.0,5.6131281063880705,0.9405868772864259,1.0,False,True,True
target_0_phase_3_pair_02,target_omission_break,True,0,0,3,1055,99,-0.8819212913513184,0.015426422469317913,-2.8701422214508057,-2.048792839050293,0.04403837025165558,0.6746148079697036,8.492448521055307,4.379942470628256,1.7749523509116738,0.5683834795265236,1.0,4.624972813284271,0.8297825056415808,2.0,5.37989735354046,1.0057826735769007,2.0,False,True,True
target_0_phase_3_pair_02,target_spike,True,0,0,3,1055,99,-0.8819212913513184,0.015426422469317913,-3.1278398036956787,-0.3286692500114441,0.04403837025165558,7.835355788612905,10.060811150363476,0.1389109702021829,4.543294782270004,0.4757475751424709,0.0,4.624972813284271,0.8297825056415808,2.0,0.661398482245365,0.9564908582536277,2.0,True,True,False
target_0_phase_3_pair_03,coherent_control,True,0,0,3,1471,99,-0.03271908313035965,0.03270740061998367,1.546964406967163,0.9258102774620056,1.1373341083526611,0.38583245260130994,0.16779698154300604,0.04474233103465863,1.498772344546581,0.4863185834396758,0.0,1.8761468615056023,0.6863382783206079,1.0,0.27802016154004405,0.8411694222253143,0.0,False,False,False
target_0_phase_3_pair_03,unsupported_target_break,True,0,0,3,1471,99,-0.03271908313035965,0.03270740061998367,1.546964406967163,0.9258102774620056,-2.473782539367676,0.38583245260130994,16.16640600646093,11.557231320239968,1.498772344546581,0.4863185834396758,0.0,4.624972813284271,0.8113987419693779,2.0,5.37989735354046,0.9459776334926011,2.0,False,True,True
target_0_phase_3_pair_03,target_omission_break,True,0,0,3,1471,99,-0.03271908313035965,0.03270740061998367,-2.8701422214508057,-2.048792839050293,1.1373341083526611,0.6746148079697036,16.059866533935065,10.151404924967267,1.7749523509116738,0.5683834795265236,1.0,5.846438775057725,0.6863382783206079,1.0,5.6131281063880705,0.8911341156564337,1.0,False,True,True
target_0_phase_3_pair_03,target_spike,True,0,0,3,1471,99,-0.03271908313035965,0.03270740061998367,4.570361614227295,0.9258102774620056,1.1373341083526611,13.282754446317657,11.785677856091809,0.04474233103465863,4.543294782270004,0.4863185834396758,0.0,5.846438775057725,0.6863382783206079,1.0,0.27802016154004405,0.8411694222253143,0.0,True,True,False
target_0_phase_3_drift_00,normal_relation_drift_control,False,0,0,3,704,-1,-4.777360266687873e-15,0.03272492438554764,0.6950218081474304,0.14512300491333008,1.0921940803527832,0.3023886937982958,0.15774581380876285,0.8969436219340423,1.050264504510316,0.613265045827175,2.0,1.785995764511305,0.6797418860739711,1.0,2.5220856530297544,0.9155015281892251,1.0,False,False,False
target_0_phase_3_drift_01,normal_relation_drift_control,False,0,0,3,1471,-1,-0.03271908313035965,0.03270740061998367,1.546964406967163,0.9258102774620056,1.1373341083526611,0.38583245260130994,0.16779698154300604,0.04474233103465863,1.498772344546581,0.4863185834396758,0.0,1.8761468615056023,0.6863382783206079,1.0,0.27802016154004405,0.8411694222253143,0.0,False,False,False
target_0_phase_3_drift_02,normal_relation_drift_control,False,0,0,3,1279,-1,-0.03271908313035965,0.03270740061998367,0.40161311626434326,0.5533125400543213,0.1643364429473877,0.02301271517821135,0.056300219700361254,0.15130240412054263,0.20549829104489203,0.6230402220882237,2.0,0.897678884679556,0.7015571520328111,1.0,0.6786541732573785,0.9382758421211387,1.0,False,False,False
target_0_phase_3_drift_03,normal_relation_drift_control,False,0,0,3,127,-1,-0.03271908313035965,0.03270740061998367,1.2624776363372803,1.0903388261795044,1.28737211227417,0.029631769962534804,0.0006197349321723777,0.038822115829262316,0.2634948468377771,0.5416583747803863,1.0,0.09237332013101517,0.8243534952917361,2.0,0.29849298855599654,0.9863835360393196,2.0,False,False,False
target_1_phase_0_pair_00,coherent_control,True,1,1,0,132,523,0.13052618503570557,0.03244495764374733,1.2142043113708496,0.6670069694519043,1.3751827478408813,0.29942493100315914,0.025914057008336044,0.5015129330968335,0.902401619713488,0.8329029526061809,2.0,0.41871033485818493,0.7753920156302625,2.0,1.540445040947149,1.1379631392814336,2.0,False,False,False
target_1_phase_0_pair_00,unsupported_target_break,True,1,1,0,132,523,0.13052618503570557,0.03244495764374733,1.2142043113708496,0.6670069694519043,0.4635315239429474,0.29942493100315914,0.5635096337847765,0.04140225692506849,0.902401619713488,0.8329029526061809,2.0,3.414442608412176,0.7476234267966846,2.0,0.3669314441059215,1.119226570786859,2.0,False,True,False
target_1_phase_0_pair_00,target_omission_break,True,1,1,0,132,523,0.13052618503570557,0.03244495764374733,0.3813723623752594,-0.24414750933647156,1.3751827478408813,0.39127510990626035,0.9876590822593281,2.622230481810072,1.0508216248317612,0.7616475225913113,2.0,4.330733340286331,0.7753920156302625,2.0,4.941642422609305,1.0868945333254019,2.0,False,True,True
target_1_phase_0_pair_00,target_spike,True,1,1,0,132,523,0.13052618503570557,0.03244495764374733,4.21890115737915,0.6670069694519043,1.3751827478408813,12.615952322231351,8.086734392746862,0.5015129330968335,4.962844630259907,0.8329029526061809,2.0,5.0238805208462765,0.7753920156302625,2.0,1.540445040947149,1.1379631392814336,2.0,True,True,False
target_1_phase_0_pair_01,coherent_control,True,1,1,0,547,1294,0.9108638167381287,0.013505806215107441,0.3663729131221771,0.7423689365386963,-0.0015374459326267242,0.14137300962503563,0.13535803229983467,0.5533967058815703,0.5219989243641159,0.5814758631580026,0.0,1.2172180310759566,0.7268944181159046,2.0,1.687653658879125,0.9308542713676528,1.0,False,False,False
target_1_phase_0_pair_01,unsupported_target_break,True,1,1,0,547,1294,0.9108638167381287,0.013505806215107441,0.3663729131221771,0.7423689365386963,2.317556142807007,0.14137300962503563,3.807115995803323,2.481214734791365,0.5219989243641159,0.5814758631580026,0.0,5.0238805208462765,0.6389154336818069,0.0,4.212127597878484,0.8639022576843723,0.0,False,True,True
target_1_phase_0_pair_01,target_omission_break,True,1,1,0,547,1294,0.9108638167381287,0.013505806215107441,2.6399662494659424,1.3427170515060425,-0.0015374459326267242,1.6828554816076036,6.9775417728042965,1.807020153884089,2.6602595372658615,0.78587218792863,2.0,5.0238805208462765,0.7268944181159046,2.0,4.248495242049359,1.0705001592002645,2.0,False,True,True
target_1_phase_0_pair_01,target_spike,True,1,1,0,547,1294,0.9108638167381287,0.013505806215107441,3.3710696697235107,0.7423689365386963,-0.0015374459326267242,6.910067544646381,11.374478756574412,0.5533967058815703,5.0106352940962555,0.5814758631580026,0.0,5.0238805208462765,0.7268944181159046,2.0,1.687653658879125,0.9308542713676528,1.0,True,True,False
target_1_phase_0_pair_02,coherent_control,True,1,1,0,1107,523,0.5824776887893677,0.026600345969200134,-1.3906017541885376,-0.8160399198532104,-1.025023341178894,0.3301213014747759,0.13364757605864952,0.043674070388988184,0.9330978501905364,0.6057333460568493,0.0,1.286210902562908,0.6411562007549495,0.0,0.2231435513142097,0.8820397725112784,0.0,False,False,False
target_1_phase_0_pair_02,unsupported_target_break,True,1,1,0,1107,523,0.5824776887893677,0.026600345969200134,-1.3906017541885376,-0.8160399198532104,0.4635315239429474,0.3301213014747759,3.4378102130746067,1.637303079778584,0.9330978501905364,0.6057333460568493,0.0,5.0238805208462765,0.7476234267966846,2.0,4.155753190350744,0.9622129051412917,1.0,False,True,True
target_1_phase_0_pair_02,target_omission_break,True,1,1,0,1107,523,0.5824776887893677,0.026600345969200134,0.3813723623752594,-0.24414750933647156,-1.025023341178894,0.39127510990626035,1.9779488749755822,0.6097670647555953,1.0508216248317612,0.7616475225913113,2.0,5.0238805208462765,0.6411562007549495,0.0,1.873370804674218,0.9955843622898077,1.0,False,True,False
target_1_phase_0_pair_02,target_spike,True,1,1,0,1107,523,0.5824776887893677,0.026600345969200134,-4.395298957824707,-0.8160399198532104,-1.025023341178894,12.811095260900643,11.358757732157315,0.043674070388988184,5.0106352940962555,0.6057333460568493,0.0,5.0238805208462765,0.6411562007549495,0.0,0.2231435513142097,0.8820397725112784,0.0,True,True,False
target_1_phase_0_pair_03,coherent_control,True,1,1,0,131,909,0.0980171412229538,0.0325673446059227,0.967865526676178,0.556739330291748,0.9776068329811096,0.16902474935352885,9.489304852650093e-05,0.17712945481997977,0.7143493882105483,0.8511846217545367,2.0,-0.0,0.797994878454254,2.0,0.7827593392496325,1.1667523671930704,2.0,False,False,False
target_1_phase_0_pair_03,unsupported_target_break,True,1,1,0,131,909,0.0980171412229538,0.0325673446059227,0.967865526676178,0.556739330291748,-2.2058017253875732,0.16902474935352885,10.072163826821882,7.631633084313819,0.7143493882105483,0.8511846217545367,2.0,5.0238805208462765,0.7378325601236939,2.0,4.941642422609305,1.126460006875565,2.0,False,True,True
target_1_phase_0_pair_03,target_omission_break,True,1,1,0,131,909,0.0980171412229538,0.0325673446059227,-2.31196928024292,-1.3012526035308838,0.9776068329811096,1.0215482005838226,10.821311004694113,5.19320033137976,2.0724728723637424,0.9249588355506962,2.0,5.0238805208462765,0.797994878454254,2.0,4.941642422609305,1.221615599729522,2.0,False,True,True
target_1_phase_0_pair_03,target_spike,True,1,1,0,131,909,0.0980171412229538,0.0325673446059227,3.972562313079834,0.556739330291748,0.9776068329811096,11.667846649743296,8.96975832777338,0.17712945481997977,4.962844630259907,0.8511846217545367,2.0,5.0238805208462765,0.797994878454254,2.0,0.7827593392496325,1.1667523671930704,2.0,True,True,False
target_1_phase_0_drift_00,normal_relation_drift_control,False,1,1,0,128,-1,-4.898587410340671e-16,0.03272492438554764,0.44071105122566223,0.8258340358734131,0.2443612515926361,0.14831971330399174,0.038553243815929505,0.338110598859239,0.7001647532185918,0.8539384894943641,2.0,0.5020919437972361,0.7753879557780174,2.0,1.2039728043259361,1.1534458920146748,2.0,False,False,False
target_1_phase_0_drift_01,normal_relation_drift_control,False,1,1,0,320,-1,-7.347880586115415e-16,0.03272492438554764,-0.4608258605003357,-0.47620102763175964,-0.8133862018585205,0.00023639576431921938,0.1242987942985998,0.11369384171833108,0.006666691358189345,0.6441855288871674,1.0,1.1526795099383855,0.7304614934053589,2.0,0.5394444290716432,0.9739347970863486,1.0,False,False,False
target_1_phase_0_drift_02,normal_relation_drift_control,False,1,1,0,1088,-1,-1.7145055406796758e-15,0.03272492438554764,-0.6904281377792358,0.045516401529312134,-0.17065848410129547,0.5416143649380709,0.27016049288448607,0.04673158117740628,1.273965176145971,0.7744702111016245,2.0,1.9793580831228532,0.7868418368430067,2.0,0.4090429294560484,1.1040489953304933,2.0,False,False,False
target_1_phase_0_drift_03,normal_relation_drift_control,False,1,1,0,1472,-1,-2.204364281713743e-15,0.03272492438554764,1.3821402788162231,0.4040314853191376,0.990473747253418,0.9566968119163244,0.15340267194643786,0.34391452658259514,2.0961923521046515,0.7266504226727,1.0,1.286210902562908,0.6391416436108895,0.0,1.1112307526273213,0.9677411210484149,1.0,False,False,False
target_1_phase_1_pair_00,coherent_control,True,1,1,1,28,1177,0.13052618503570557,0.03244495764374733,0.8820713758468628,0.31928786635398865,0.9701018929481506,0.31672527855711596,0.007749371941120131,0.4235588972117066,0.9330978501905364,0.4839224775166142,0.0,0.2876820724517809,0.6322492858159016,0.0,1.1210851445201682,0.7961910095325968,0.0,False,False,False
target_1_phase_1_pair_00,unsupported_target_break,True,1,1,1,28,1177,0.13052618503570557,0.03244495764374733,0.8820713758468628,0.31928786635398865,1.7386168241500854,0.31672527855711596,0.7336701050089687,2.0144946904385543,0.9330978501905364,0.4839224775166142,0.0,4.060443010546419,0.7202390857534232,1.0,3.8066624897703196,0.8677126856815826,0.0,False,True,True
target_1_phase_1_pair_00,target_omission_break,True,1,1,1,28,1177,0.13052618503570557,0.03244495764374733,2.198315382003784,1.2291946411132812,0.9701018929481506,0.9391950104241573,1.5085083746982129,0.0671290521517598,1.875141078167106,0.5723229137617531,0.0,5.0238805208462765,0.6322492858159016,0.0,0.3513978868378886,0.8528145619250769,0.0,False,True,False
target_1_phase_1_pair_00,target_spike,True,1,1,1,28,1177,0.13052618503570557,0.03244495764374733,3.886768102645874,0.31928786635398865,0.9701018929481506,12.726915236333205,8.506941778792484,0.4235588972117066,5.0106352940962555,0.4839224775166142,0.0,5.0238805208462765,0.6322492858159016,0.0,1.1210851445201682,0.7961910095325968,0.0,True,True,False
